# 4569 81
Language Region Globe Abbreviation Var1 Var2 Var3 Meaning Word
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 fizzy_drink agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 LAKE agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 liquid agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 rain agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SEA/OCEAN agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 slope_of_a_roof agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 stream agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 tea agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 WATER agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 birthday año
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 crop año
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 harvest año
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 YEAR año
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 arena arena
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 circus arena
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 gravel arena
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SAND arena
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 bladderstones arenas
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 celebrity astro
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 heavenly_body astro
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 STAR astro
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 ASH(ES) ceniza
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 oidium ceniza
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 angel cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 ceiling cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 climate cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 covering cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 heaven cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 roof cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SKY cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 sweetheart cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 top cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 weather cielo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 24hr_period día
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 date día
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 DAY/DAYTIME día
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 sunlight día
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 asterisk estrella
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 celebrity estrella
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 luck estrella
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 STAR estrella
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 star_(on_a_horse's_forehead) estrella
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 FIRE fuego
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 hearth fuego
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 heat_(of_an_action) fuego
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 house fuego
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 rash fuego
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 fumes humo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 mist humo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SMOKE humo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 vanity humo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 conflagration incendio
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 FIRE incendio
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 passion incendio
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 LAKE lago
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 effect_of_the_moon_upon_lunatic_people_or_sick_people luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 glass luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 half-moon luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 lunule luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 mood luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 MOON luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 moonfish luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 moonlight luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 satellite luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 sunfish luna
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 coast mar
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 lot mar
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SEA/OCEAN mar
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 forest montaña
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 highlands montaña
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 MOUNTAIN montaña
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 pile montaña
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 scrubland montaña
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 darkness noche
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 evening noche
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 NIGHT noche
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 sadness noche
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 cloud_(in_a_precious_stone) nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 cloud_of_dust nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 CLOUD(S) nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 film nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 loosely_knitted_head_scarf nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 spot_(on_the_cornea) nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 swarm nube
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 calculus piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 flint piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 gem piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 gunflint piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 hail piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 place_where_foundlings_are_left piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 point_(in_some_card_games) piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 runner piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 STONE/ROCK piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 upper_millstone piedra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 DUST polvo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 fuck polvo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 powder polvo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 snuff polvo
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 flood río
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 RIVER río
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 stream río
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 torrent río
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 charm sal
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 misfortune sal
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SALT sal
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 enchanting_person sol
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 G_(musical_note) sol
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 Peruvian_silver_coin sol
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 SUN sol
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 country tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 DUST tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 EARTH/SOIL tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 ground tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 homeland tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 mold tierra
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 air viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 bodily_gases viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 direction viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 guy_rope viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 sense_of_smell viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 smell viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 something_influencing_or_carrying_along viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 vanity viento
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 WIND viento
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 air anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 atmosphere anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 brightness anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 enlightenment anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 illumination anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 inspiration anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 light anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SKY anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 space anga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 EARTH/SOIL ardhi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 ground ardhi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SEA/OCEAN bahari
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 vastness bahari
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 pungency chumvi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SALT chumvi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 saltiness chumvi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 ASH(ES) jivu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 battery jiwe
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 STONE/ROCK jiwe
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 weight jiwe
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 fine_weather jua
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SUN jua
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 sunlight jua
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 time jua
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 color maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 juice maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 liquid maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 moisture maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 sap maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 WATER maji
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 heaven mbingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SKY mbingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 afternoon mchana
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 DAY/DAYTIME mchana
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 noon mchana
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 sunlight mchana
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 child mchanga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SAND mchanga
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 hill mlima
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 MOUNTAIN mlima
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 slope mlima
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 distilled_liquor_made_from_bananas moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 hooch moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 lampblack moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 mist moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SMOKE moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 soot moshi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 anger moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 bruise moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 conflagration moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 FIRE moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 flame moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 heat moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 inflammation moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 martial_spirit moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 passion moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 temperature moto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 estuary mto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 inlet mto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 RIVER mto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 stream mto
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 YEAR mwaka
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 menses mwezi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 month mwezi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 MOON mwezi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 luck nyota
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 STAR nyota
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 thirst nyota
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 24hr_period siku
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 clay udongo
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 EARTH/SOIL udongo
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 air upepo
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 breeze upepo
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 WIND upepo
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 NIGHT usiku
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 DUST uvumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 dustiness uvumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 atmosphere uwingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 cloudiness uwingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 darkness uwingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 heaven uwingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SKY uwingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SEA/OCEAN uziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 DUST vumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 muddiness_in_water vumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 powder vumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 sediment vumbi
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 CLOUD(S) wingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 SKY wingu
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 breast ziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 LAKE ziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 marsh ziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 milk ziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 nipple ziwa
Niger-Congo_proper C&S_Niger-Congo Bantoid Swahili swh -6.5 39 pond ziwa
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SUN aa-tít
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 week aa-tít
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 YEAR bpii
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 STAR daao
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 EARTH/SOIL din
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 ground din
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 FIRE fai
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 flame fai
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 light fai
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 DUST fùn
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SALT glʉa
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 pebble hǐn
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 STONE/ROCK hǐn
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 MOON jan
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 NIGHT kʉʉn
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SMOKE kwan
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SMOKE kwan-fai
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 air lom
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 breeze lom
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 WIND lom
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 RIVER mɛ̂ɛ-náam
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 CLOUD(S) mêk
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 liquid náam
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 WATER náam
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 DUST pǒng
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 MOUNTAIN puu-kǎo
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SAND saai
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SEA/OCEAN tá-lee
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 LAKE tá-lee-sàap
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 ASH(ES) tâo
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 heaven tɔ́ɔng-fáa
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 SKY tɔ́ɔng-fáa
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 date wan
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 day_of_the_week wan
Austro-Tai Tai-Kadai Kam-Tai Thai tha 16 101 DAY/DAYTIME wan
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SALT c'ált
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 month máʕxetn
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 MOON máʕxetn
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 STAR nkwəkwúsn'
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 ASH(ES) nsúy'ptn'
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 LAKE péɬuskwu
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 DUST py'úkw
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 RIVER qwúʔ
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 WATER qwúʔ
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 lower_(Fraser)_river_where_it_is_wide qwuʔm'íx
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 Lower_Fraser_River qwuʔm'íx
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SEA/OCEAN qwuʔm'íx
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 Thompson_River qwuʔm'íx
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 24hr_period síƛ'q't
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 DAY/DAYTIME síƛ'q't
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 evening sítist
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 NIGHT sítist
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SUN sk'wák'wes
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 heaven sƛ'íqt
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SKY sƛ'íqt
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 WIND snéw't
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 hot_weather snq'wyénk
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 summer snq'wyénk
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SUN snq'wyénk
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 FIRE sp'ém
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 FIRE sp'éms
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 haze sp'ʔúƛ'
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 mist sp'ʔúƛ'
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SMOKE sp'ʔúƛ'
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SAND sq'aq'épeʔ
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 MOUNTAIN sqwə́m
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 ASH(ES) sq'wúɬc'k
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 soot sq'wúɬc'k
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 CLOUD(S) sqwúy'iʔ
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 snow swúxwt
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 YEAR swúxwt
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 STONE/ROCK sxén'x
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 SMOKE sx̣ʔéc
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 FIRE sʕwyə́p
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 flame sʕwyə́p
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 country tmíxw
Almosan-Keresiouan Mosan Interior_Salish Thompson_River_Salish thp 49.75 -121.75 EARTH/SOIL tmíxw
